in_gene	out_gene	ev_type
Hhon_g05307_t1	Spis_XP_022794775_1	outparalog_ext
Hhon_g05307_t1	Fspp_ffun1_m4_1649_m1	outparalog_ext
Hhon_g05307_t1	Hsap_ENSG00000285493_NRL	outparalog_ext
Hhon_g05307_t1	Smed_dd_Smed_v6_1864_0	outparalog_ext
Hhon_g05307_t1	Tcas_XP_969910.2	outparalog_ext
Hhon_g05307_t1	Xesp_005274	outparalog_ext
Hhon_g05307_t1	Hhon_g08089_t1	inparalog_ext
Hhon_g05307_t1	Sros_PTSG_04825	outparalog_ext
Hhon_g05307_t1	Adig_XP_015769153.1	outparalog_ext
Hhon_g05307_t1	Hhon_g05306_t1	inparalog_ext
Hhon_g05307_t1	Spur_XP_003724179.1	outparalog_ext
Hhon_g05307_t1	Mmus_ENSMUSG00000074622	outparalog_ext
Hhon_g05307_t1	Fspp_ffun1_m4_1651_m1	outparalog_ext
Hhon_g05307_t1	Mlei_ML3055_g29_t1	outparalog_ext
Hhon_g05307_t1	Bflo_269081	outparalog_ext
Hhon_g05307_t1	Fspp_ffun1_m4_1650_m1	outparalog_ext
Hhon_g05307_t1	Xesp_003756	outparalog_ext
Hhon_g05307_t1	Gasp_gasp1.m3.8586.m1	outparalog_ext
Hhon_g05307_t1	Adig_XP_015769134.1	outparalog_ext
Hhon_g05307_t1	Gfas_gfas1.m1.300.m1	outparalog_ext
Hhon_g05307_t1	Fspp_ffun1_m4_1653_m1	outparalog_ext
Hhon_g05307_t1	Nvec_v1g118896	outparalog_ext
Hhon_g05307_t1	Xesp_022606	outparalog_ext
Hhon_g05307_t1	Gfas_gfas1.m1.19095.m1	outparalog_ext
Hhon_g05307_t1	Sros_PTSG_00681	outparalog_ext
Hhon_g05307_t1	Spis_XP_022791124_1	outparalog_ext
Hhon_g05307_t1	Adig_XP_015773566.1	outparalog_ext
Hhon_g05307_t1	Spis_XP_022791128_1	outparalog_ext
Hhon_g05307_t1	Hsap_ENSG00000204103_MAFB	outparalog_ext
Hhon_g05307_t1	Gasp_gasp1.m3.12148.m1	outparalog_ext
Hhon_g05307_t1	Gasp_gasp1.m3.12145.m1	outparalog_ext
Hhon_g05307_t1	Spis_XP_022791127_1	outparalog_ext
Hhon_g05307_t1	Gasp_gasp1.m3.15100.m1	outparalog_ext
Hhon_g05307_t1	Adig_XP_015777100.1	outparalog_ext
Hhon_g05307_t1	Hsap_ENSG00000129535_NRL	outparalog_ext
Hhon_g05307_t1	Mmus_ENSMUSG00000040632	outparalog_ext
Hhon_g05307_t1	Hsap_ENSG00000178573_MAF	outparalog_ext
Hhon_g05307_t1	Gasp_gasp1.m3.12147.m1	outparalog_ext
Hhon_g05307_t1	Gasp_gasp1.m3.24072.m1	outparalog_ext
Hhon_g05307_t1	Gasp_gasp1.m3.12142.m1	outparalog_ext
Hhon_g05307_t1	Dmel_FBpp0302925_tj	outparalog_ext
Hhon_g05307_t1	Adig_XP_015769133.1	outparalog_ext
Hhon_g05307_t1	Smed_dd_Smed_v6_10446_0	outparalog_ext
Hhon_g05307_t1	Cowc_CAOG_07174	outparalog_ext
Hhon_g05307_t1	Fspp_ffun1_m4_16723_m1	outparalog_ext
Hhon_g05307_t1	Dgig_XP_028410891.1	outparalog_ext
Hhon_g05307_t1	Exapal_XP_020904685.1	outparalog_ext
Hhon_g05307_t1	Adig_XP_015769152.1	outparalog_ext
Hhon_g05307_t1	Xesp_022647	outparalog_ext
Hhon_g05307_t1	Spis_XP_022791098_1	outparalog_ext
Hhon_g05307_t1	Fspp_ffun1_m4_1644_m1	outparalog_ext
Hhon_g05307_t1	Dgig_XP_028394891.1	outparalog_ext
Hhon_g05307_t1	Hvul_g16628_1	outparalog_ext
Hhon_g05307_t1	Spis_XP_022791093_1	outparalog_ext
Hhon_g05307_t1	Chem_TCONS_00060774_1	outparalog_ext
Hhon_g05307_t1	Gfas_gfas1.m1.19094.m1	outparalog_ext
Hhon_g05307_t1	Mmus_ENSMUSG00000055435	outparalog_ext
Hhon_g05307_t1	Gfas_gfas1.m1.19096.m1	outparalog_ext
Hhon_g05307_t1	Gfas_gfas1.m1.306.m1	outparalog_ext
Hhon_g05307_t1	Nvec_v1g86952	outparalog_ext
Hhon_g05307_t1	Aaur_Seg2179_2	outparalog_ext
Hhon_g05307_t1	Dgig_XP_028410113.1	outparalog_ext
Hhon_g05307_t1	Gfas_gfas1.m1.7764.m1	outparalog_ext
Hhon_g05307_t1	Fspp_ffun1_m4_1642_m1	outparalog_ext
Hhon_g05307_t1	Morvir_scaffold205.g15.t1	outparalog_ext
Hhon_g05307_t1	Gasp_gasp1.m3.12143.m1	outparalog_ext
Hhon_g05307_t1	Pbac_sb2668191	outparalog_ext
Hhon_g05307_t1	Ctel_CapteP184448	outparalog_ext
Hhon_g05307_t1	Nvec_v1g18367	outparalog_ext
Hhon_g05307_t1	Aque_18822_001	outparalog_ext
Hhon_g05307_t1	Tadh_P60298	outparalog_ext
Hhon_g05307_t1	Skow_NP_001164706_1	outparalog_ext
Hhon_g05307_t1	Emue_0018g91a	outparalog_ext
Hhon_g05307_t1	Gasp_gasp1.m3.12146.m1	outparalog_ext
Hhon_g05307_t1	Hsap_ENSG00000182759_MAFA	outparalog_ext
Hhon_g05307_t1	Scil_67478	outparalog_ext
Hhon_g05307_t1	Mmus_ENSMUSG00000047591	outparalog_ext
Hhon_g05307_t1	Spis_XP_022791102_1	outparalog_ext
Hhon_g05307_t1	Fspp_ffun1_m4_1643_m1	outparalog_ext
Exapal_XP_020903854.2	Fspp_ffun1_m4_29137_m1	outparalog_ext
Exapal_XP_020903854.2	Spis_XP_022794205_1	outparalog_ext
Exapal_XP_020903854.2	Sros_PTSG_03707	outparalog_ext
Exapal_XP_020903854.2	Ocar_g9504.t1	outparalog_ext
Exapal_XP_020903854.2	Fspp_ffun1_m4_29136_m1	outparalog_ext
Exapal_XP_020903854.2	Gasp_gasp1.m3.12144.m1	outparalog_ext
Exapal_XP_020903854.2	Tadh_P52591	outparalog_ext
Exapal_XP_020903854.2	Gasp_gasp1.m3.15101.m1	outparalog_ext
Exapal_XP_020903854.2	Gfas_gfas1.m1.301.m1	outparalog_ext
Exapal_XP_020903854.2	Spis_XP_022794775_1	outparalog_ext
Exapal_XP_020903854.2	Fspp_ffun1_m4_1649_m1	outparalog_ext
Exapal_XP_020903854.2	Hsap_ENSG00000285493_NRL	outparalog_ext
Exapal_XP_020903854.2	Smed_dd_Smed_v6_1864_0	outparalog_ext
Exapal_XP_020903854.2	Tcas_XP_969910.2	outparalog_ext
Exapal_XP_020903854.2	Xesp_005274	outparalog_ext
Exapal_XP_020903854.2	Hhon_g08089_t1	outparalog_ext
Exapal_XP_020903854.2	Sros_PTSG_04825	outparalog_ext
Exapal_XP_020903854.2	Adig_XP_015769153.1	outparalog_ext
Exapal_XP_020903854.2	Hhon_g05306_t1	outparalog_ext
Exapal_XP_020903854.2	Spur_XP_003724179.1	outparalog_ext
Exapal_XP_020903854.2	Mmus_ENSMUSG00000074622	outparalog_ext
Exapal_XP_020903854.2	Fspp_ffun1_m4_1651_m1	outparalog_ext
Exapal_XP_020903854.2	Mlei_ML3055_g29_t1	outparalog_ext
Exapal_XP_020903854.2	Bflo_269081	outparalog_ext
Exapal_XP_020903854.2	Fspp_ffun1_m4_1650_m1	outparalog_ext
Exapal_XP_020903854.2	Xesp_003756	outparalog_ext
Exapal_XP_020903854.2	Gasp_gasp1.m3.8586.m1	outparalog_ext
Exapal_XP_020903854.2	Adig_XP_015769134.1	outparalog_ext
Exapal_XP_020903854.2	Gfas_gfas1.m1.300.m1	outparalog_ext
Exapal_XP_020903854.2	Fspp_ffun1_m4_1653_m1	outparalog_ext
Exapal_XP_020903854.2	Nvec_v1g118896	outparalog_ext
Exapal_XP_020903854.2	Xesp_022606	outparalog_ext
Exapal_XP_020903854.2	Gfas_gfas1.m1.19095.m1	outparalog_ext
Exapal_XP_020903854.2	Sros_PTSG_00681	outparalog_ext
Exapal_XP_020903854.2	Spis_XP_022791124_1	outparalog_ext
Exapal_XP_020903854.2	Adig_XP_015773566.1	outparalog_ext
Exapal_XP_020903854.2	Spis_XP_022791128_1	outparalog_ext
Exapal_XP_020903854.2	Hsap_ENSG00000204103_MAFB	outparalog_ext
Exapal_XP_020903854.2	Gasp_gasp1.m3.12148.m1	outparalog_ext
Exapal_XP_020903854.2	Gasp_gasp1.m3.12145.m1	outparalog_ext
Exapal_XP_020903854.2	Spis_XP_022791127_1	outparalog_ext
Exapal_XP_020903854.2	Gasp_gasp1.m3.15100.m1	outparalog_ext
Exapal_XP_020903854.2	Adig_XP_015777100.1	outparalog_ext
Exapal_XP_020903854.2	Hsap_ENSG00000129535_NRL	outparalog_ext
Exapal_XP_020903854.2	Mmus_ENSMUSG00000040632	outparalog_ext
Exapal_XP_020903854.2	Hsap_ENSG00000178573_MAF	outparalog_ext
Exapal_XP_020903854.2	Gasp_gasp1.m3.12147.m1	outparalog_ext
Exapal_XP_020903854.2	Gasp_gasp1.m3.24072.m1	outparalog_ext
Exapal_XP_020903854.2	Gasp_gasp1.m3.12142.m1	outparalog_ext
Exapal_XP_020903854.2	Dmel_FBpp0302925_tj	outparalog_ext
Exapal_XP_020903854.2	Adig_XP_015769133.1	outparalog_ext
Exapal_XP_020903854.2	Smed_dd_Smed_v6_10446_0	outparalog_ext
Exapal_XP_020903854.2	Cowc_CAOG_07174	outparalog_ext
Exapal_XP_020903854.2	Fspp_ffun1_m4_16723_m1	outparalog_ext
Exapal_XP_020903854.2	Dgig_XP_028410891.1	outparalog_ext
Exapal_XP_020903854.2	Exapal_XP_020904685.1	inparalog_ext
Exapal_XP_020903854.2	Adig_XP_015769152.1	outparalog_ext
Exapal_XP_020903854.2	Xesp_022647	outparalog_ext
Exapal_XP_020903854.2	Spis_XP_022791098_1	outparalog_ext
Exapal_XP_020903854.2	Fspp_ffun1_m4_1644_m1	outparalog_ext
Exapal_XP_020903854.2	Dgig_XP_028394891.1	outparalog_ext
Exapal_XP_020903854.2	Hvul_g16628_1	outparalog_ext
Exapal_XP_020903854.2	Spis_XP_022791093_1	outparalog_ext
Exapal_XP_020903854.2	Chem_TCONS_00060774_1	outparalog_ext
Exapal_XP_020903854.2	Gfas_gfas1.m1.19094.m1	outparalog_ext
Exapal_XP_020903854.2	Mmus_ENSMUSG00000055435	outparalog_ext
Exapal_XP_020903854.2	Gfas_gfas1.m1.19096.m1	outparalog_ext
Exapal_XP_020903854.2	Gfas_gfas1.m1.306.m1	outparalog_ext
Exapal_XP_020903854.2	Nvec_v1g86952	outparalog_ext
Exapal_XP_020903854.2	Aaur_Seg2179_2	outparalog_ext
Exapal_XP_020903854.2	Dgig_XP_028410113.1	outparalog_ext
Exapal_XP_020903854.2	Gfas_gfas1.m1.7764.m1	outparalog_ext
Exapal_XP_020903854.2	Fspp_ffun1_m4_1642_m1	outparalog_ext
Exapal_XP_020903854.2	Morvir_scaffold205.g15.t1	outparalog_ext
Exapal_XP_020903854.2	Gasp_gasp1.m3.12143.m1	outparalog_ext
Exapal_XP_020903854.2	Pbac_sb2668191	outparalog_ext
Exapal_XP_020903854.2	Ctel_CapteP184448	outparalog_ext
Exapal_XP_020903854.2	Nvec_v1g18367	outparalog_ext
Exapal_XP_020903854.2	Aque_18822_001	outparalog_ext
Exapal_XP_020903854.2	Tadh_P60298	outparalog_ext
Exapal_XP_020903854.2	Skow_NP_001164706_1	outparalog_ext
Exapal_XP_020903854.2	Emue_0018g91a	outparalog_ext
Exapal_XP_020903854.2	Gasp_gasp1.m3.12146.m1	outparalog_ext
Exapal_XP_020903854.2	Hsap_ENSG00000182759_MAFA	outparalog_ext
Exapal_XP_020903854.2	Scil_67478	outparalog_ext
Exapal_XP_020903854.2	Mmus_ENSMUSG00000047591	outparalog_ext
Exapal_XP_020903854.2	Spis_XP_022791102_1	outparalog_ext
Exapal_XP_020903854.2	Fspp_ffun1_m4_1643_m1	outparalog_ext
Ctel_CapteP148890	Fspp_ffun1_m4_29137_m1	outparalog_ext
Ctel_CapteP148890	Spis_XP_022794205_1	outparalog_ext
Ctel_CapteP148890	Sros_PTSG_03707	outparalog_ext
Ctel_CapteP148890	Ocar_g9504.t1	outparalog_ext
Ctel_CapteP148890	Fspp_ffun1_m4_29136_m1	outparalog_ext
Ctel_CapteP148890	Gasp_gasp1.m3.12144.m1	outparalog_ext
Ctel_CapteP148890	Tadh_P52591	outparalog_ext
Ctel_CapteP148890	Gasp_gasp1.m3.15101.m1	outparalog_ext
Ctel_CapteP148890	Gfas_gfas1.m1.301.m1	outparalog_ext
Ctel_CapteP148890	Spis_XP_022794775_1	outparalog_ext
Ctel_CapteP148890	Fspp_ffun1_m4_1649_m1	outparalog_ext
Ctel_CapteP148890	Hsap_ENSG00000285493_NRL	outparalog_ext
Ctel_CapteP148890	Smed_dd_Smed_v6_1864_0	outparalog_ext
Ctel_CapteP148890	Tcas_XP_969910.2	outparalog_ext
Ctel_CapteP148890	Xesp_005274	outparalog_ext
Ctel_CapteP148890	Hhon_g08089_t1	outparalog_ext
Ctel_CapteP148890	Sros_PTSG_04825	outparalog_ext
Ctel_CapteP148890	Adig_XP_015769153.1	outparalog_ext
Ctel_CapteP148890	Hhon_g05306_t1	outparalog_ext
Ctel_CapteP148890	Spur_XP_003724179.1	outparalog_ext
Ctel_CapteP148890	Mmus_ENSMUSG00000074622	outparalog_ext
Ctel_CapteP148890	Fspp_ffun1_m4_1651_m1	outparalog_ext
Ctel_CapteP148890	Mlei_ML3055_g29_t1	outparalog_ext
Ctel_CapteP148890	Bflo_269081	outparalog_ext
Ctel_CapteP148890	Fspp_ffun1_m4_1650_m1	outparalog_ext
Ctel_CapteP148890	Xesp_003756	outparalog_ext
Ctel_CapteP148890	Gasp_gasp1.m3.8586.m1	outparalog_ext
Ctel_CapteP148890	Adig_XP_015769134.1	outparalog_ext
Ctel_CapteP148890	Gfas_gfas1.m1.300.m1	outparalog_ext
Ctel_CapteP148890	Fspp_ffun1_m4_1653_m1	outparalog_ext
Ctel_CapteP148890	Nvec_v1g118896	outparalog_ext
Ctel_CapteP148890	Xesp_022606	outparalog_ext
Ctel_CapteP148890	Gfas_gfas1.m1.19095.m1	outparalog_ext
Ctel_CapteP148890	Sros_PTSG_00681	outparalog_ext
Ctel_CapteP148890	Spis_XP_022791124_1	outparalog_ext
Ctel_CapteP148890	Adig_XP_015773566.1	outparalog_ext
Ctel_CapteP148890	Spis_XP_022791128_1	outparalog_ext
Ctel_CapteP148890	Hsap_ENSG00000204103_MAFB	outparalog_ext
Ctel_CapteP148890	Gasp_gasp1.m3.12148.m1	outparalog_ext
Ctel_CapteP148890	Gasp_gasp1.m3.12145.m1	outparalog_ext
Ctel_CapteP148890	Spis_XP_022791127_1	outparalog_ext
Ctel_CapteP148890	Gasp_gasp1.m3.15100.m1	outparalog_ext
Ctel_CapteP148890	Adig_XP_015777100.1	outparalog_ext
Ctel_CapteP148890	Hsap_ENSG00000129535_NRL	outparalog_ext
Ctel_CapteP148890	Mmus_ENSMUSG00000040632	outparalog_ext
Ctel_CapteP148890	Hsap_ENSG00000178573_MAF	outparalog_ext
Ctel_CapteP148890	Gasp_gasp1.m3.12147.m1	outparalog_ext
Ctel_CapteP148890	Gasp_gasp1.m3.24072.m1	outparalog_ext
Ctel_CapteP148890	Gasp_gasp1.m3.12142.m1	outparalog_ext
Ctel_CapteP148890	Dmel_FBpp0302925_tj	outparalog_ext
Ctel_CapteP148890	Adig_XP_015769133.1	outparalog_ext
Ctel_CapteP148890	Smed_dd_Smed_v6_10446_0	outparalog_ext
Ctel_CapteP148890	Cowc_CAOG_07174	outparalog_ext
Ctel_CapteP148890	Fspp_ffun1_m4_16723_m1	outparalog_ext
Ctel_CapteP148890	Dgig_XP_028410891.1	outparalog_ext
Ctel_CapteP148890	Exapal_XP_020904685.1	outparalog_ext
Ctel_CapteP148890	Adig_XP_015769152.1	outparalog_ext
Ctel_CapteP148890	Xesp_022647	outparalog_ext
Ctel_CapteP148890	Spis_XP_022791098_1	outparalog_ext
Ctel_CapteP148890	Fspp_ffun1_m4_1644_m1	outparalog_ext
Ctel_CapteP148890	Dgig_XP_028394891.1	outparalog_ext
Ctel_CapteP148890	Hvul_g16628_1	outparalog_ext
Ctel_CapteP148890	Spis_XP_022791093_1	outparalog_ext
Ctel_CapteP148890	Chem_TCONS_00060774_1	outparalog_ext
Ctel_CapteP148890	Gfas_gfas1.m1.19094.m1	outparalog_ext
Ctel_CapteP148890	Mmus_ENSMUSG00000055435	outparalog_ext
Ctel_CapteP148890	Gfas_gfas1.m1.19096.m1	outparalog_ext
Ctel_CapteP148890	Gfas_gfas1.m1.306.m1	outparalog_ext
Ctel_CapteP148890	Nvec_v1g86952	outparalog_ext
Ctel_CapteP148890	Aaur_Seg2179_2	outparalog_ext
Ctel_CapteP148890	Dgig_XP_028410113.1	outparalog_ext
Ctel_CapteP148890	Gfas_gfas1.m1.7764.m1	outparalog_ext
Ctel_CapteP148890	Fspp_ffun1_m4_1642_m1	outparalog_ext
Ctel_CapteP148890	Morvir_scaffold205.g15.t1	outparalog_ext
Ctel_CapteP148890	Gasp_gasp1.m3.12143.m1	outparalog_ext
Ctel_CapteP148890	Pbac_sb2668191	outparalog_ext
Ctel_CapteP148890	Ctel_CapteP184448	inparalog_ext
Ctel_CapteP148890	Nvec_v1g18367	outparalog_ext
Ctel_CapteP148890	Aque_18822_001	outparalog_ext
Ctel_CapteP148890	Tadh_P60298	outparalog_ext
Ctel_CapteP148890	Skow_NP_001164706_1	outparalog_ext
Ctel_CapteP148890	Emue_0018g91a	outparalog_ext
Ctel_CapteP148890	Gasp_gasp1.m3.12146.m1	outparalog_ext
Ctel_CapteP148890	Hsap_ENSG00000182759_MAFA	outparalog_ext
Ctel_CapteP148890	Scil_67478	outparalog_ext
Ctel_CapteP148890	Mmus_ENSMUSG00000047591	outparalog_ext
Ctel_CapteP148890	Spis_XP_022791102_1	outparalog_ext
Ctel_CapteP148890	Fspp_ffun1_m4_1643_m1	outparalog_ext
Gfas_gfas1.m1.16569.m1	Fspp_ffun1_m4_29137_m1	outparalog_ext
Gfas_gfas1.m1.16569.m1	Spis_XP_022794205_1	outparalog_ext
Gfas_gfas1.m1.16569.m1	Sros_PTSG_03707	outparalog_ext
Gfas_gfas1.m1.16569.m1	Ocar_g9504.t1	outparalog_ext
Gfas_gfas1.m1.16569.m1	Fspp_ffun1_m4_29136_m1	outparalog_ext
Gfas_gfas1.m1.16569.m1	Gasp_gasp1.m3.12144.m1	outparalog_ext
Gfas_gfas1.m1.16569.m1	Tadh_P52591	outparalog_ext
Gfas_gfas1.m1.16569.m1	Gasp_gasp1.m3.15101.m1	outparalog_ext
Gfas_gfas1.m1.16569.m1	Gfas_gfas1.m1.301.m1	inparalog_ext
Gfas_gfas1.m1.16569.m1	Spis_XP_022794775_1	outparalog_ext
Gfas_gfas1.m1.16569.m1	Fspp_ffun1_m4_1649_m1	outparalog_ext
Gfas_gfas1.m1.16569.m1	Hsap_ENSG00000285493_NRL	outparalog_ext
Gfas_gfas1.m1.16569.m1	Smed_dd_Smed_v6_1864_0	outparalog_ext
Gfas_gfas1.m1.16569.m1	Tcas_XP_969910.2	outparalog_ext
Gfas_gfas1.m1.16569.m1	Xesp_005274	outparalog_ext
Gfas_gfas1.m1.16569.m1	Hhon_g08089_t1	outparalog_ext
Gfas_gfas1.m1.16569.m1	Sros_PTSG_04825	outparalog_ext
Gfas_gfas1.m1.16569.m1	Adig_XP_015769153.1	outparalog_ext
Gfas_gfas1.m1.16569.m1	Hhon_g05306_t1	outparalog_ext
Gfas_gfas1.m1.16569.m1	Spur_XP_003724179.1	outparalog_ext
Gfas_gfas1.m1.16569.m1	Mmus_ENSMUSG00000074622	outparalog_ext
Gfas_gfas1.m1.16569.m1	Fspp_ffun1_m4_1651_m1	outparalog_ext
Gfas_gfas1.m1.16569.m1	Mlei_ML3055_g29_t1	outparalog_ext
Gfas_gfas1.m1.16569.m1	Bflo_269081	outparalog_ext
Gfas_gfas1.m1.16569.m1	Fspp_ffun1_m4_1650_m1	outparalog_ext
Gfas_gfas1.m1.16569.m1	Xesp_003756	outparalog_ext
Gfas_gfas1.m1.16569.m1	Gasp_gasp1.m3.8586.m1	outparalog_ext
Gfas_gfas1.m1.16569.m1	Adig_XP_015769134.1	outparalog_ext
Gfas_gfas1.m1.16569.m1	Gfas_gfas1.m1.300.m1	inparalog_ext
Gfas_gfas1.m1.16569.m1	Fspp_ffun1_m4_1653_m1	outparalog_ext
Gfas_gfas1.m1.16569.m1	Nvec_v1g118896	outparalog_ext
Gfas_gfas1.m1.16569.m1	Xesp_022606	outparalog_ext
Gfas_gfas1.m1.16569.m1	Gfas_gfas1.m1.19095.m1	inparalog_ext
Gfas_gfas1.m1.16569.m1	Sros_PTSG_00681	outparalog_ext
Gfas_gfas1.m1.16569.m1	Spis_XP_022791124_1	outparalog_ext
Gfas_gfas1.m1.16569.m1	Adig_XP_015773566.1	outparalog_ext
Gfas_gfas1.m1.16569.m1	Spis_XP_022791128_1	outparalog_ext
Gfas_gfas1.m1.16569.m1	Hsap_ENSG00000204103_MAFB	outparalog_ext
Gfas_gfas1.m1.16569.m1	Gasp_gasp1.m3.12148.m1	outparalog_ext
Gfas_gfas1.m1.16569.m1	Gasp_gasp1.m3.12145.m1	outparalog_ext
Gfas_gfas1.m1.16569.m1	Spis_XP_022791127_1	outparalog_ext
Gfas_gfas1.m1.16569.m1	Gasp_gasp1.m3.15100.m1	outparalog_ext
Gfas_gfas1.m1.16569.m1	Adig_XP_015777100.1	outparalog_ext
Gfas_gfas1.m1.16569.m1	Hsap_ENSG00000129535_NRL	outparalog_ext
Gfas_gfas1.m1.16569.m1	Mmus_ENSMUSG00000040632	outparalog_ext
Gfas_gfas1.m1.16569.m1	Hsap_ENSG00000178573_MAF	outparalog_ext
Gfas_gfas1.m1.16569.m1	Gasp_gasp1.m3.12147.m1	outparalog_ext
Gfas_gfas1.m1.16569.m1	Gasp_gasp1.m3.24072.m1	outparalog_ext
Gfas_gfas1.m1.16569.m1	Gasp_gasp1.m3.12142.m1	outparalog_ext
Gfas_gfas1.m1.16569.m1	Dmel_FBpp0302925_tj	outparalog_ext
Gfas_gfas1.m1.16569.m1	Adig_XP_015769133.1	outparalog_ext
Gfas_gfas1.m1.16569.m1	Smed_dd_Smed_v6_10446_0	outparalog_ext
Gfas_gfas1.m1.16569.m1	Cowc_CAOG_07174	outparalog_ext
Gfas_gfas1.m1.16569.m1	Fspp_ffun1_m4_16723_m1	outparalog_ext
Gfas_gfas1.m1.16569.m1	Dgig_XP_028410891.1	outparalog_ext
Gfas_gfas1.m1.16569.m1	Exapal_XP_020904685.1	outparalog_ext
Gfas_gfas1.m1.16569.m1	Adig_XP_015769152.1	outparalog_ext
Gfas_gfas1.m1.16569.m1	Xesp_022647	outparalog_ext
Gfas_gfas1.m1.16569.m1	Spis_XP_022791098_1	outparalog_ext
Gfas_gfas1.m1.16569.m1	Fspp_ffun1_m4_1644_m1	outparalog_ext
Gfas_gfas1.m1.16569.m1	Dgig_XP_028394891.1	outparalog_ext
Gfas_gfas1.m1.16569.m1	Hvul_g16628_1	outparalog_ext
Gfas_gfas1.m1.16569.m1	Spis_XP_022791093_1	outparalog_ext
Gfas_gfas1.m1.16569.m1	Chem_TCONS_00060774_1	outparalog_ext
Gfas_gfas1.m1.16569.m1	Gfas_gfas1.m1.19094.m1	inparalog_ext
Gfas_gfas1.m1.16569.m1	Mmus_ENSMUSG00000055435	outparalog_ext
Gfas_gfas1.m1.16569.m1	Gfas_gfas1.m1.19096.m1	inparalog_ext
Gfas_gfas1.m1.16569.m1	Gfas_gfas1.m1.306.m1	inparalog_ext
Gfas_gfas1.m1.16569.m1	Nvec_v1g86952	outparalog_ext
Gfas_gfas1.m1.16569.m1	Aaur_Seg2179_2	outparalog_ext
Gfas_gfas1.m1.16569.m1	Dgig_XP_028410113.1	outparalog_ext
Gfas_gfas1.m1.16569.m1	Gfas_gfas1.m1.7764.m1	inparalog_ext
Gfas_gfas1.m1.16569.m1	Fspp_ffun1_m4_1642_m1	outparalog_ext
Gfas_gfas1.m1.16569.m1	Morvir_scaffold205.g15.t1	outparalog_ext
Gfas_gfas1.m1.16569.m1	Gasp_gasp1.m3.12143.m1	outparalog_ext
Gfas_gfas1.m1.16569.m1	Pbac_sb2668191	outparalog_ext
Gfas_gfas1.m1.16569.m1	Ctel_CapteP184448	outparalog_ext
Gfas_gfas1.m1.16569.m1	Nvec_v1g18367	outparalog_ext
Gfas_gfas1.m1.16569.m1	Aque_18822_001	outparalog_ext
Gfas_gfas1.m1.16569.m1	Tadh_P60298	outparalog_ext
Gfas_gfas1.m1.16569.m1	Skow_NP_001164706_1	outparalog_ext
Gfas_gfas1.m1.16569.m1	Emue_0018g91a	outparalog_ext
Gfas_gfas1.m1.16569.m1	Gasp_gasp1.m3.12146.m1	outparalog_ext
Gfas_gfas1.m1.16569.m1	Hsap_ENSG00000182759_MAFA	outparalog_ext
Gfas_gfas1.m1.16569.m1	Scil_67478	outparalog_ext
Gfas_gfas1.m1.16569.m1	Mmus_ENSMUSG00000047591	outparalog_ext
Gfas_gfas1.m1.16569.m1	Spis_XP_022791102_1	outparalog_ext
Gfas_gfas1.m1.16569.m1	Fspp_ffun1_m4_1643_m1	outparalog_ext
Skow_XP_002732304_1	Fspp_ffun1_m4_29137_m1	outparalog_ext
Skow_XP_002732304_1	Spis_XP_022794205_1	outparalog_ext
Skow_XP_002732304_1	Sros_PTSG_03707	outparalog_ext
Skow_XP_002732304_1	Ocar_g9504.t1	outparalog_ext
Skow_XP_002732304_1	Fspp_ffun1_m4_29136_m1	outparalog_ext
Skow_XP_002732304_1	Gasp_gasp1.m3.12144.m1	outparalog_ext
Skow_XP_002732304_1	Tadh_P52591	outparalog_ext
Skow_XP_002732304_1	Gasp_gasp1.m3.15101.m1	outparalog_ext
Skow_XP_002732304_1	Gfas_gfas1.m1.301.m1	outparalog_ext
Skow_XP_002732304_1	Spis_XP_022794775_1	outparalog_ext
Skow_XP_002732304_1	Fspp_ffun1_m4_1649_m1	outparalog_ext
Skow_XP_002732304_1	Hsap_ENSG00000285493_NRL	outparalog_ext
Skow_XP_002732304_1	Smed_dd_Smed_v6_1864_0	outparalog_ext
Skow_XP_002732304_1	Tcas_XP_969910.2	outparalog_ext
Skow_XP_002732304_1	Xesp_005274	outparalog_ext
Skow_XP_002732304_1	Hhon_g08089_t1	outparalog_ext
Skow_XP_002732304_1	Sros_PTSG_04825	outparalog_ext
Skow_XP_002732304_1	Adig_XP_015769153.1	outparalog_ext
Skow_XP_002732304_1	Hhon_g05306_t1	outparalog_ext
Skow_XP_002732304_1	Spur_XP_003724179.1	outparalog_ext
Skow_XP_002732304_1	Mmus_ENSMUSG00000074622	outparalog_ext
Skow_XP_002732304_1	Fspp_ffun1_m4_1651_m1	outparalog_ext
Skow_XP_002732304_1	Mlei_ML3055_g29_t1	outparalog_ext
Skow_XP_002732304_1	Bflo_269081	outparalog_ext
Skow_XP_002732304_1	Fspp_ffun1_m4_1650_m1	outparalog_ext
Skow_XP_002732304_1	Xesp_003756	outparalog_ext
Skow_XP_002732304_1	Gasp_gasp1.m3.8586.m1	outparalog_ext
Skow_XP_002732304_1	Adig_XP_015769134.1	outparalog_ext
Skow_XP_002732304_1	Gfas_gfas1.m1.300.m1	outparalog_ext
Skow_XP_002732304_1	Fspp_ffun1_m4_1653_m1	outparalog_ext
Skow_XP_002732304_1	Nvec_v1g118896	outparalog_ext
Skow_XP_002732304_1	Xesp_022606	outparalog_ext
Skow_XP_002732304_1	Gfas_gfas1.m1.19095.m1	outparalog_ext
