in_gene	out_gene	ev_type
Hsap_ENSP00000380692.2	Cscu_XP_023242355.1	outparalog_int
Hsap_ENSP00000380692.2	Rirr_GBC31426	outparalog_int
Hsap_ENSP00000380692.2	Porpur_KAA8496554.1	outparalog_int
Hsap_ENSP00000380692.2	Cmer_CMB082CT	outparalog_int
Hsap_ENSP00000380692.2	Sros_EGD77623	outparalog_int
Hsap_ENSP00000380692.2	Hydvul_Sc4wPfr_106.g23544.t2	outparalog_int
Hsap_ENSP00000380692.2	Lpol_XP_022243922.1	outparalog_int
Hsap_ENSP00000380692.2	Dmel_FBpp0289915	outparalog_int
Hsap_ENSP00000380692.2	Plebac_Pbla_mRNA_15689	outparalog_int
Hsap_ENSP00000380692.2	Tcas_XP_970863.2	outparalog_int
Hsap_ENSP00000380692.2	Lgig_LotgiP52553	outparalog_int
Hsap_ENSP00000380692.2	Marpol_PTQ27593	outparalog_int
Hsap_ENSP00000380692.2	Coka_g14475.t1	outparalog_int
Hsap_ENSP00000380692.2	Apla_XP_022085616.1	outparalog_int
Hsap_ENSP00000380692.2	Cneo_AAW44468	outparalog_int
Hsap_ENSP00000380692.2	Cint_ENSCINP00000005646.3	outparalog_int
Hsap_ENSP00000380692.2	Sphfal_Sphfalx05G099800.2.p	outparalog_int
Hsap_ENSP00000380692.2	Smoe_EFJ37823	outparalog_int
Hsap_ENSP00000380692.2	Plamic_ANCSI_11133.mRNA.1	outparalog_int
Hsap_ENSP00000380692.2	Clyhem_TCONS_00065612-protein	outparalog_int
Hsap_ENSP00000380692.2	Aque_Aqu2.1.28819_001	outparalog_int
Hsap_ENSP00000380692.2	Nvec_NVE23290	outparalog_int
Hsap_ENSP00000380692.2	Tetwil_Twilhelma_g9042.t1	outparalog_int
Hsap_ENSP00000380692.2	Ttra_KNC51570	outparalog_int
Hsap_ENSP00000380692.2	Ccin_EAU88440	outparalog_int
Hsap_ENSP00000380692.2	Helrob_HelroP104360	outparalog_int
Hsap_ENSP00000380692.2	Tadh_P49824	outparalog_int
Hsap_ENSP00000380692.2	Nk52_evm46s208	outparalog_int
Hsap_ENSP00000380692.2	Coerev_PIA18176.1	outparalog_int
Hsap_ENSP00000380692.2	Tcas_XP_008190490.1	outparalog_int
Hsap_ENSP00000380692.2	Umbram_174584	outparalog_int
Hsap_ENSP00000380692.2	Spur_XP_780290.4	outparalog_int
Hsap_ENSP00000380692.2	Morvir_scaffold61.g59.t2	outparalog_int
Hsap_ENSP00000380692.2	Phatri_Phatr3_J42595.p1	outparalog_int
Hsap_ENSP00000380692.2	Hydvul_Sc4wPfr_106.g23544.t1	outparalog_int
Hsap_ENSP00000380692.2	Exapal_XP_020902878.1	outparalog_int
Hsap_ENSP00000380692.2	Sarc_Sarc4_g23913T	outparalog_int
Hsap_ENSP00000380692.2	Linana_g7007.t1	outparalog_int
Hsap_ENSP00000380692.2	Clim_evm3s239	outparalog_int
Hsap_ENSP00000380692.2	Dpul_EFX71856	outparalog_int
Hsap_ENSP00000380692.2	Cang_ORZ30903	outparalog_int
Hsap_ENSP00000380692.2	Cocsub_XP_005644157.1	outparalog_int
Hsap_ENSP00000380692.2	Rhidel_EIE82251	outparalog_int
Hsap_ENSP00000380692.2	Mbre_EDQ91844	outparalog_int
Hsap_ENSP00000380692.2	Spun_KND01460	outparalog_int
Hsap_ENSP00000380692.2	Aano_EGB13194	outparalog_int
Hsap_ENSP00000380692.2	Ctel_CapteP226024	outparalog_int
Hsap_ENSP00000380692.2	Hsap_ENSP00000366271.3	inparalog_int
Hsap_ENSP00000380692.2	Spis_XP_022780880_1	outparalog_int
Hsap_ENSP00000380692.2	Hsap_ENSP00000432786.1	inparalog_int
Hsap_ENSP00000380692.2	Aano_EGB07333	outparalog_int
Hsap_ENSP00000380692.2	Esil_CBJ48573	outparalog_int
Hsap_ENSP00000380692.2	Morelo_OAQ25550	outparalog_int
Hsap_ENSP00000380692.2	Acas_ELR20212	outparalog_int
Hsap_ENSP00000380692.2	Morvir_scaffold61.g59.t1	outparalog_int
Hsap_ENSP00000380692.2	Hduj_OQV18915.1	outparalog_int
Hsap_ENSP00000380692.2	Lpol_XP_013778988.1	outparalog_int
Hsap_ENSP00000380692.2	Pbla_XP_018283993.1	outparalog_int
Hsap_ENSP00000380692.2	Tmel_CAZ83162	outparalog_int
Linana_g17968.t1	Phoaus_g6500.t1	outparalog_int
Linana_g17968.t1	Auraur_scaffold584.g6.t1	outparalog_int
Linana_g17968.t1	Amac_KNE62073	outparalog_int
Linana_g17968.t1	Drer_ENSDARP00000152899.1	outparalog_int
Linana_g17968.t1	Mcir_OAD01724	outparalog_int
Linana_g17968.t1	Drer_ENSDARP00000093306.3	outparalog_int
Linana_g17968.t1	Skow_XP_006819064.1	outparalog_int
Linana_g17968.t1	Klenit_GAQ85343.1	outparalog_int
Linana_g17968.t1	Diprot_Gene.21815	outparalog_int
Linana_g17968.t1	Cmer_CMB046CT	outparalog_int
Linana_g17968.t1	Apla_XP_022085617.1	outparalog_int
Linana_g17968.t1	Plamic_ANCSI_02395.mRNA.1	outparalog_int
Linana_g17968.t1	Sros_EGD82655	outparalog_int
Linana_g17968.t1	Sphfal_Sphfalx05G099800.1.p	outparalog_int
Linana_g17968.t1	Ramvar_GAU93788.1	outparalog_int
Linana_g17968.t1	Tetwil_Twilhelma_g9042.t2	outparalog_int
Linana_g17968.t1	Plafun_PRP79815	outparalog_int
Linana_g17968.t1	Ppat_Pp3c9_3630V3.1	outparalog_int
Linana_g17968.t1	Emue_0015g84a	outparalog_int
Linana_g17968.t1	Umay_KIS67423	outparalog_int
Linana_g17968.t1	Cfra_CFRG5440T1	outparalog_int
Linana_g17968.t1	Lpol_XP_022243924.1	outparalog_int
Linana_g17968.t1	Sacu_v1.1_s0001.g000659	outparalog_int
Linana_g17968.t1	Cscu_XP_023242355.1	outparalog_int
Linana_g17968.t1	Rirr_GBC31426	outparalog_int
Linana_g17968.t1	Porpur_KAA8496554.1	outparalog_int
Linana_g17968.t1	Cmer_CMB082CT	outparalog_int
Linana_g17968.t1	Sros_EGD77623	outparalog_int
Linana_g17968.t1	Hydvul_Sc4wPfr_106.g23544.t2	outparalog_int
Linana_g17968.t1	Lpol_XP_022243922.1	outparalog_int
Linana_g17968.t1	Dmel_FBpp0289915	outparalog_int
Linana_g17968.t1	Plebac_Pbla_mRNA_15689	outparalog_int
Linana_g17968.t1	Tcas_XP_970863.2	outparalog_int
Linana_g17968.t1	Lgig_LotgiP52553	outparalog_int
Linana_g17968.t1	Marpol_PTQ27593	outparalog_int
Linana_g17968.t1	Coka_g14475.t1	outparalog_int
Linana_g17968.t1	Apla_XP_022085616.1	outparalog_int
Linana_g17968.t1	Cneo_AAW44468	outparalog_int
Linana_g17968.t1	Cint_ENSCINP00000005646.3	outparalog_int
Linana_g17968.t1	Sphfal_Sphfalx05G099800.2.p	outparalog_int
Linana_g17968.t1	Smoe_EFJ37823	outparalog_int
Linana_g17968.t1	Plamic_ANCSI_11133.mRNA.1	outparalog_int
Linana_g17968.t1	Clyhem_TCONS_00065612-protein	outparalog_int
Linana_g17968.t1	Aque_Aqu2.1.28819_001	outparalog_int
Linana_g17968.t1	Nvec_NVE23290	outparalog_int
Linana_g17968.t1	Tetwil_Twilhelma_g9042.t1	outparalog_int
Linana_g17968.t1	Ttra_KNC51570	outparalog_int
Linana_g17968.t1	Ccin_EAU88440	outparalog_int
Linana_g17968.t1	Helrob_HelroP104360	outparalog_int
Linana_g17968.t1	Tadh_P49824	outparalog_int
Linana_g17968.t1	Nk52_evm46s208	outparalog_int
Linana_g17968.t1	Coerev_PIA18176.1	outparalog_int
Linana_g17968.t1	Tcas_XP_008190490.1	outparalog_int
Linana_g17968.t1	Umbram_174584	outparalog_int
Linana_g17968.t1	Spur_XP_780290.4	outparalog_int
Linana_g17968.t1	Morvir_scaffold61.g59.t2	outparalog_int
Linana_g17968.t1	Phatri_Phatr3_J42595.p1	outparalog_int
Linana_g17968.t1	Hydvul_Sc4wPfr_106.g23544.t1	outparalog_int
Linana_g17968.t1	Exapal_XP_020902878.1	outparalog_int
Linana_g17968.t1	Sarc_Sarc4_g23913T	outparalog_int
Linana_g17968.t1	Linana_g7007.t1	inparalog_int
Linana_g17968.t1	Clim_evm3s239	outparalog_int
Linana_g17968.t1	Dpul_EFX71856	outparalog_int
Linana_g17968.t1	Cang_ORZ30903	outparalog_int
Linana_g17968.t1	Cocsub_XP_005644157.1	outparalog_int
Linana_g17968.t1	Rhidel_EIE82251	outparalog_int
Linana_g17968.t1	Mbre_EDQ91844	outparalog_int
Linana_g17968.t1	Spun_KND01460	outparalog_int
Linana_g17968.t1	Aano_EGB13194	outparalog_int
Linana_g17968.t1	Ctel_CapteP226024	outparalog_int
Linana_g17968.t1	Hsap_ENSP00000366271.3	outparalog_int
Linana_g17968.t1	Spis_XP_022780880_1	outparalog_int
Linana_g17968.t1	Hsap_ENSP00000432786.1	outparalog_int
Linana_g17968.t1	Aano_EGB07333	outparalog_int
Linana_g17968.t1	Esil_CBJ48573	outparalog_int
Linana_g17968.t1	Morelo_OAQ25550	outparalog_int
Linana_g17968.t1	Acas_ELR20212	outparalog_int
Linana_g17968.t1	Morvir_scaffold61.g59.t1	outparalog_int
Linana_g17968.t1	Hduj_OQV18915.1	outparalog_int
Linana_g17968.t1	Lpol_XP_013778988.1	outparalog_int
Linana_g17968.t1	Pbla_XP_018283993.1	outparalog_int
Linana_g17968.t1	Tmel_CAZ83162	outparalog_int
Dpul_EFX82823	Phoaus_g6500.t1	outparalog_int
Dpul_EFX82823	Auraur_scaffold584.g6.t1	outparalog_int
Dpul_EFX82823	Amac_KNE62073	outparalog_int
Dpul_EFX82823	Drer_ENSDARP00000152899.1	outparalog_int
Dpul_EFX82823	Mcir_OAD01724	outparalog_int
Dpul_EFX82823	Drer_ENSDARP00000093306.3	outparalog_int
Dpul_EFX82823	Skow_XP_006819064.1	outparalog_int
Dpul_EFX82823	Klenit_GAQ85343.1	outparalog_int
Dpul_EFX82823	Diprot_Gene.21815	outparalog_int
Dpul_EFX82823	Cmer_CMB046CT	outparalog_int
Dpul_EFX82823	Apla_XP_022085617.1	outparalog_int
Dpul_EFX82823	Plamic_ANCSI_02395.mRNA.1	outparalog_int
Dpul_EFX82823	Sros_EGD82655	outparalog_int
Dpul_EFX82823	Sphfal_Sphfalx05G099800.1.p	outparalog_int
Dpul_EFX82823	Ramvar_GAU93788.1	outparalog_int
Dpul_EFX82823	Tetwil_Twilhelma_g9042.t2	outparalog_int
Dpul_EFX82823	Plafun_PRP79815	outparalog_int
Dpul_EFX82823	Ppat_Pp3c9_3630V3.1	outparalog_int
Dpul_EFX82823	Emue_0015g84a	outparalog_int
Dpul_EFX82823	Umay_KIS67423	outparalog_int
Dpul_EFX82823	Cfra_CFRG5440T1	outparalog_int
Dpul_EFX82823	Lpol_XP_022243924.1	outparalog_int
Dpul_EFX82823	Sacu_v1.1_s0001.g000659	outparalog_int
Dpul_EFX82823	Cscu_XP_023242355.1	outparalog_int
Dpul_EFX82823	Rirr_GBC31426	outparalog_int
Dpul_EFX82823	Porpur_KAA8496554.1	outparalog_int
Dpul_EFX82823	Cmer_CMB082CT	outparalog_int
Dpul_EFX82823	Sros_EGD77623	outparalog_int
Dpul_EFX82823	Hydvul_Sc4wPfr_106.g23544.t2	outparalog_int
Dpul_EFX82823	Lpol_XP_022243922.1	outparalog_int
Dpul_EFX82823	Dmel_FBpp0289915	outparalog_int
Dpul_EFX82823	Plebac_Pbla_mRNA_15689	outparalog_int
Dpul_EFX82823	Tcas_XP_970863.2	outparalog_int
Dpul_EFX82823	Lgig_LotgiP52553	outparalog_int
Dpul_EFX82823	Marpol_PTQ27593	outparalog_int
Dpul_EFX82823	Coka_g14475.t1	outparalog_int
Dpul_EFX82823	Apla_XP_022085616.1	outparalog_int
Dpul_EFX82823	Cneo_AAW44468	outparalog_int
Dpul_EFX82823	Cint_ENSCINP00000005646.3	outparalog_int
Dpul_EFX82823	Sphfal_Sphfalx05G099800.2.p	outparalog_int
Dpul_EFX82823	Smoe_EFJ37823	outparalog_int
Dpul_EFX82823	Plamic_ANCSI_11133.mRNA.1	outparalog_int
Dpul_EFX82823	Clyhem_TCONS_00065612-protein	outparalog_int
Dpul_EFX82823	Aque_Aqu2.1.28819_001	outparalog_int
Dpul_EFX82823	Nvec_NVE23290	outparalog_int
Dpul_EFX82823	Tetwil_Twilhelma_g9042.t1	outparalog_int
Dpul_EFX82823	Ttra_KNC51570	outparalog_int
Dpul_EFX82823	Ccin_EAU88440	outparalog_int
Dpul_EFX82823	Helrob_HelroP104360	outparalog_int
Dpul_EFX82823	Tadh_P49824	outparalog_int
Dpul_EFX82823	Nk52_evm46s208	outparalog_int
Dpul_EFX82823	Coerev_PIA18176.1	outparalog_int
Dpul_EFX82823	Tcas_XP_008190490.1	outparalog_int
Dpul_EFX82823	Umbram_174584	outparalog_int
Dpul_EFX82823	Spur_XP_780290.4	outparalog_int
Dpul_EFX82823	Morvir_scaffold61.g59.t2	outparalog_int
Dpul_EFX82823	Phatri_Phatr3_J42595.p1	outparalog_int
Dpul_EFX82823	Hydvul_Sc4wPfr_106.g23544.t1	outparalog_int
Dpul_EFX82823	Exapal_XP_020902878.1	outparalog_int
Dpul_EFX82823	Sarc_Sarc4_g23913T	outparalog_int
Dpul_EFX82823	Linana_g7007.t1	outparalog_int
Dpul_EFX82823	Clim_evm3s239	outparalog_int
Dpul_EFX82823	Dpul_EFX71856	inparalog_int
Dpul_EFX82823	Cang_ORZ30903	outparalog_int
Dpul_EFX82823	Cocsub_XP_005644157.1	outparalog_int
Dpul_EFX82823	Rhidel_EIE82251	outparalog_int
Dpul_EFX82823	Mbre_EDQ91844	outparalog_int
Dpul_EFX82823	Spun_KND01460	outparalog_int
Dpul_EFX82823	Aano_EGB13194	outparalog_int
Dpul_EFX82823	Ctel_CapteP226024	outparalog_int
Dpul_EFX82823	Hsap_ENSP00000366271.3	outparalog_int
Dpul_EFX82823	Spis_XP_022780880_1	outparalog_int
Dpul_EFX82823	Hsap_ENSP00000432786.1	outparalog_int
Dpul_EFX82823	Aano_EGB07333	outparalog_int
Dpul_EFX82823	Esil_CBJ48573	outparalog_int
Dpul_EFX82823	Morelo_OAQ25550	outparalog_int
Dpul_EFX82823	Acas_ELR20212	outparalog_int
Dpul_EFX82823	Morvir_scaffold61.g59.t1	outparalog_int
Dpul_EFX82823	Hduj_OQV18915.1	outparalog_int
Dpul_EFX82823	Lpol_XP_013778988.1	outparalog_int
Dpul_EFX82823	Pbla_XP_018283993.1	outparalog_int
Dpul_EFX82823	Tmel_CAZ83162	outparalog_int
Aque_Aqu2.1.31947_001	Phoaus_g6500.t1	outparalog_int
Aque_Aqu2.1.31947_001	Auraur_scaffold584.g6.t1	outparalog_int
Aque_Aqu2.1.31947_001	Amac_KNE62073	outparalog_int
Aque_Aqu2.1.31947_001	Drer_ENSDARP00000152899.1	outparalog_int
Aque_Aqu2.1.31947_001	Mcir_OAD01724	outparalog_int
Aque_Aqu2.1.31947_001	Drer_ENSDARP00000093306.3	outparalog_int
Aque_Aqu2.1.31947_001	Skow_XP_006819064.1	outparalog_int
Aque_Aqu2.1.31947_001	Klenit_GAQ85343.1	outparalog_int
Aque_Aqu2.1.31947_001	Diprot_Gene.21815	outparalog_int
Aque_Aqu2.1.31947_001	Cmer_CMB046CT	outparalog_int
Aque_Aqu2.1.31947_001	Apla_XP_022085617.1	outparalog_int
Aque_Aqu2.1.31947_001	Plamic_ANCSI_02395.mRNA.1	outparalog_int
Aque_Aqu2.1.31947_001	Sros_EGD82655	outparalog_int
Aque_Aqu2.1.31947_001	Sphfal_Sphfalx05G099800.1.p	outparalog_int
Aque_Aqu2.1.31947_001	Ramvar_GAU93788.1	outparalog_int
Aque_Aqu2.1.31947_001	Tetwil_Twilhelma_g9042.t2	outparalog_int
Aque_Aqu2.1.31947_001	Plafun_PRP79815	outparalog_int
Aque_Aqu2.1.31947_001	Ppat_Pp3c9_3630V3.1	outparalog_int
Aque_Aqu2.1.31947_001	Emue_0015g84a	outparalog_int
Aque_Aqu2.1.31947_001	Umay_KIS67423	outparalog_int
Aque_Aqu2.1.31947_001	Cfra_CFRG5440T1	outparalog_int
Aque_Aqu2.1.31947_001	Lpol_XP_022243924.1	outparalog_int
Aque_Aqu2.1.31947_001	Sacu_v1.1_s0001.g000659	outparalog_int
Aque_Aqu2.1.31947_001	Cscu_XP_023242355.1	outparalog_int
Aque_Aqu2.1.31947_001	Rirr_GBC31426	outparalog_int
Aque_Aqu2.1.31947_001	Porpur_KAA8496554.1	outparalog_int
Aque_Aqu2.1.31947_001	Cmer_CMB082CT	outparalog_int
Aque_Aqu2.1.31947_001	Sros_EGD77623	outparalog_int
Aque_Aqu2.1.31947_001	Hydvul_Sc4wPfr_106.g23544.t2	outparalog_int
Aque_Aqu2.1.31947_001	Lpol_XP_022243922.1	outparalog_int
Aque_Aqu2.1.31947_001	Dmel_FBpp0289915	outparalog_int
Aque_Aqu2.1.31947_001	Plebac_Pbla_mRNA_15689	outparalog_int
Aque_Aqu2.1.31947_001	Tcas_XP_970863.2	outparalog_int
Aque_Aqu2.1.31947_001	Lgig_LotgiP52553	outparalog_int
Aque_Aqu2.1.31947_001	Marpol_PTQ27593	outparalog_int
Aque_Aqu2.1.31947_001	Coka_g14475.t1	outparalog_int
Aque_Aqu2.1.31947_001	Apla_XP_022085616.1	outparalog_int
Aque_Aqu2.1.31947_001	Cneo_AAW44468	outparalog_int
Aque_Aqu2.1.31947_001	Cint_ENSCINP00000005646.3	outparalog_int
Aque_Aqu2.1.31947_001	Sphfal_Sphfalx05G099800.2.p	outparalog_int
Aque_Aqu2.1.31947_001	Smoe_EFJ37823	outparalog_int
Aque_Aqu2.1.31947_001	Plamic_ANCSI_11133.mRNA.1	outparalog_int
Aque_Aqu2.1.31947_001	Clyhem_TCONS_00065612-protein	outparalog_int
Aque_Aqu2.1.31947_001	Aque_Aqu2.1.28819_001	inparalog_int
Aque_Aqu2.1.31947_001	Nvec_NVE23290	outparalog_int
Aque_Aqu2.1.31947_001	Tetwil_Twilhelma_g9042.t1	outparalog_int
Aque_Aqu2.1.31947_001	Ttra_KNC51570	outparalog_int
Aque_Aqu2.1.31947_001	Ccin_EAU88440	outparalog_int
Aque_Aqu2.1.31947_001	Helrob_HelroP104360	outparalog_int
Aque_Aqu2.1.31947_001	Tadh_P49824	outparalog_int
Aque_Aqu2.1.31947_001	Nk52_evm46s208	outparalog_int
Aque_Aqu2.1.31947_001	Coerev_PIA18176.1	outparalog_int
Aque_Aqu2.1.31947_001	Tcas_XP_008190490.1	outparalog_int
Aque_Aqu2.1.31947_001	Umbram_174584	outparalog_int
Aque_Aqu2.1.31947_001	Spur_XP_780290.4	outparalog_int
Aque_Aqu2.1.31947_001	Morvir_scaffold61.g59.t2	outparalog_int
Aque_Aqu2.1.31947_001	Phatri_Phatr3_J42595.p1	outparalog_int
Aque_Aqu2.1.31947_001	Hydvul_Sc4wPfr_106.g23544.t1	outparalog_int
Aque_Aqu2.1.31947_001	Exapal_XP_020902878.1	outparalog_int
Aque_Aqu2.1.31947_001	Sarc_Sarc4_g23913T	outparalog_int
Aque_Aqu2.1.31947_001	Linana_g7007.t1	outparalog_int
Aque_Aqu2.1.31947_001	Clim_evm3s239	outparalog_int
Aque_Aqu2.1.31947_001	Dpul_EFX71856	outparalog_int
Aque_Aqu2.1.31947_001	Cang_ORZ30903	outparalog_int
Aque_Aqu2.1.31947_001	Cocsub_XP_005644157.1	outparalog_int
Aque_Aqu2.1.31947_001	Rhidel_EIE82251	outparalog_int
Aque_Aqu2.1.31947_001	Mbre_EDQ91844	outparalog_int
Aque_Aqu2.1.31947_001	Spun_KND01460	outparalog_int
Aque_Aqu2.1.31947_001	Aano_EGB13194	outparalog_int
Aque_Aqu2.1.31947_001	Ctel_CapteP226024	outparalog_int
Aque_Aqu2.1.31947_001	Hsap_ENSP00000366271.3	outparalog_int
Aque_Aqu2.1.31947_001	Spis_XP_022780880_1	outparalog_int
Aque_Aqu2.1.31947_001	Hsap_ENSP00000432786.1	outparalog_int
Aque_Aqu2.1.31947_001	Aano_EGB07333	outparalog_int
Aque_Aqu2.1.31947_001	Esil_CBJ48573	outparalog_int
Aque_Aqu2.1.31947_001	Morelo_OAQ25550	outparalog_int
Aque_Aqu2.1.31947_001	Acas_ELR20212	outparalog_int
Aque_Aqu2.1.31947_001	Morvir_scaffold61.g59.t1	outparalog_int
Aque_Aqu2.1.31947_001	Hduj_OQV18915.1	outparalog_int
Aque_Aqu2.1.31947_001	Lpol_XP_013778988.1	outparalog_int
Aque_Aqu2.1.31947_001	Pbla_XP_018283993.1	outparalog_int
Aque_Aqu2.1.31947_001	Tmel_CAZ83162	outparalog_int
Hduj_OQV23936.1	Phoaus_g6500.t1	outparalog_int
Hduj_OQV23936.1	Auraur_scaffold584.g6.t1	outparalog_int
Hduj_OQV23936.1	Amac_KNE62073	outparalog_int
Hduj_OQV23936.1	Drer_ENSDARP00000152899.1	outparalog_int
Hduj_OQV23936.1	Mcir_OAD01724	outparalog_int
Hduj_OQV23936.1	Drer_ENSDARP00000093306.3	outparalog_int
Hduj_OQV23936.1	Skow_XP_006819064.1	outparalog_int
Hduj_OQV23936.1	Klenit_GAQ85343.1	outparalog_int
Hduj_OQV23936.1	Diprot_Gene.21815	outparalog_int
Hduj_OQV23936.1	Cmer_CMB046CT	outparalog_int
Hduj_OQV23936.1	Apla_XP_022085617.1	outparalog_int
Hduj_OQV23936.1	Plamic_ANCSI_02395.mRNA.1	outparalog_int
Hduj_OQV23936.1	Sros_EGD82655	outparalog_int
Hduj_OQV23936.1	Sphfal_Sphfalx05G099800.1.p	outparalog_int
Hduj_OQV23936.1	Ramvar_GAU93788.1	outparalog_int
Hduj_OQV23936.1	Tetwil_Twilhelma_g9042.t2	outparalog_int
Hduj_OQV23936.1	Plafun_PRP79815	outparalog_int
Hduj_OQV23936.1	Ppat_Pp3c9_3630V3.1	outparalog_int
Hduj_OQV23936.1	Emue_0015g84a	outparalog_int
Hduj_OQV23936.1	Umay_KIS67423	outparalog_int
Hduj_OQV23936.1	Cfra_CFRG5440T1	outparalog_int
Hduj_OQV23936.1	Lpol_XP_022243924.1	outparalog_int
Hduj_OQV23936.1	Sacu_v1.1_s0001.g000659	outparalog_int
Hduj_OQV23936.1	Cscu_XP_023242355.1	outparalog_int
Hduj_OQV23936.1	Rirr_GBC31426	outparalog_int
Hduj_OQV23936.1	Porpur_KAA8496554.1	outparalog_int
Hduj_OQV23936.1	Cmer_CMB082CT	outparalog_int
Hduj_OQV23936.1	Sros_EGD77623	outparalog_int
Hduj_OQV23936.1	Hydvul_Sc4wPfr_106.g23544.t2	outparalog_int
Hduj_OQV23936.1	Lpol_XP_022243922.1	outparalog_int
Hduj_OQV23936.1	Dmel_FBpp0289915	outparalog_int
Hduj_OQV23936.1	Plebac_Pbla_mRNA_15689	outparalog_int
Hduj_OQV23936.1	Tcas_XP_970863.2	outparalog_int
Hduj_OQV23936.1	Lgig_LotgiP52553	outparalog_int
Hduj_OQV23936.1	Marpol_PTQ27593	outparalog_int
Hduj_OQV23936.1	Coka_g14475.t1	outparalog_int
Hduj_OQV23936.1	Apla_XP_022085616.1	outparalog_int
Hduj_OQV23936.1	Cneo_AAW44468	outparalog_int
Hduj_OQV23936.1	Cint_ENSCINP00000005646.3	outparalog_int
Hduj_OQV23936.1	Sphfal_Sphfalx05G099800.2.p	outparalog_int
Hduj_OQV23936.1	Smoe_EFJ37823	outparalog_int
Hduj_OQV23936.1	Plamic_ANCSI_11133.mRNA.1	outparalog_int
Hduj_OQV23936.1	Clyhem_TCONS_00065612-protein	outparalog_int
Hduj_OQV23936.1	Aque_Aqu2.1.28819_001	outparalog_int
Hduj_OQV23936.1	Nvec_NVE23290	outparalog_int
Hduj_OQV23936.1	Tetwil_Twilhelma_g9042.t1	outparalog_int
Hduj_OQV23936.1	Ttra_KNC51570	outparalog_int
Hduj_OQV23936.1	Ccin_EAU88440	outparalog_int
Hduj_OQV23936.1	Helrob_HelroP104360	outparalog_int
Hduj_OQV23936.1	Tadh_P49824	outparalog_int
Hduj_OQV23936.1	Nk52_evm46s208	outparalog_int
Hduj_OQV23936.1	Coerev_PIA18176.1	outparalog_int
Hduj_OQV23936.1	Tcas_XP_008190490.1	outparalog_int
Hduj_OQV23936.1	Umbram_174584	outparalog_int
Hduj_OQV23936.1	Spur_XP_780290.4	outparalog_int
Hduj_OQV23936.1	Morvir_scaffold61.g59.t2	outparalog_int
Hduj_OQV23936.1	Phatri_Phatr3_J42595.p1	outparalog_int
Hduj_OQV23936.1	Hydvul_Sc4wPfr_106.g23544.t1	outparalog_int
Hduj_OQV23936.1	Exapal_XP_020902878.1	outparalog_int
Hduj_OQV23936.1	Sarc_Sarc4_g23913T	outparalog_int
Hduj_OQV23936.1	Linana_g7007.t1	outparalog_int
Hduj_OQV23936.1	Clim_evm3s239	outparalog_int
Hduj_OQV23936.1	Dpul_EFX71856	outparalog_int
Hduj_OQV23936.1	Cang_ORZ30903	outparalog_int
Hduj_OQV23936.1	Cocsub_XP_005644157.1	outparalog_int
Hduj_OQV23936.1	Rhidel_EIE82251	outparalog_int
Hduj_OQV23936.1	Mbre_EDQ91844	outparalog_int
Hduj_OQV23936.1	Spun_KND01460	outparalog_int
Hduj_OQV23936.1	Aano_EGB13194	outparalog_int
Hduj_OQV23936.1	Ctel_CapteP226024	outparalog_int
Hduj_OQV23936.1	Hsap_ENSP00000366271.3	outparalog_int
Hduj_OQV23936.1	Spis_XP_022780880_1	outparalog_int
Hduj_OQV23936.1	Hsap_ENSP00000432786.1	outparalog_int
Hduj_OQV23936.1	Aano_EGB07333	outparalog_int
Hduj_OQV23936.1	Esil_CBJ48573	outparalog_int
Hduj_OQV23936.1	Morelo_OAQ25550	outparalog_int
Hduj_OQV23936.1	Acas_ELR20212	outparalog_int
Hduj_OQV23936.1	Morvir_scaffold61.g59.t1	outparalog_int
Hduj_OQV23936.1	Hduj_OQV18915.1	inparalog_int
Hduj_OQV23936.1	Lpol_XP_013778988.1	outparalog_int
Hduj_OQV23936.1	Pbla_XP_018283993.1	outparalog_int
Hduj_OQV23936.1	Tmel_CAZ83162	outparalog_int
Lgig_LotgiP125461	Phoaus_g6500.t1	outparalog_int
Lgig_LotgiP125461	Auraur_scaffold584.g6.t1	outparalog_int
Lgig_LotgiP125461	Amac_KNE62073	outparalog_int
Lgig_LotgiP125461	Drer_ENSDARP00000152899.1	outparalog_int
Lgig_LotgiP125461	Mcir_OAD01724	outparalog_int
Lgig_LotgiP125461	Drer_ENSDARP00000093306.3	outparalog_int
Lgig_LotgiP125461	Skow_XP_006819064.1	outparalog_int
Lgig_LotgiP125461	Klenit_GAQ85343.1	outparalog_int
Lgig_LotgiP125461	Diprot_Gene.21815	outparalog_int
Lgig_LotgiP125461	Cmer_CMB046CT	outparalog_int
Lgig_LotgiP125461	Apla_XP_022085617.1	outparalog_int
Lgig_LotgiP125461	Plamic_ANCSI_02395.mRNA.1	outparalog_int
Lgig_LotgiP125461	Sros_EGD82655	outparalog_int
Lgig_LotgiP125461	Sphfal_Sphfalx05G099800.1.p	outparalog_int
Lgig_LotgiP125461	Ramvar_GAU93788.1	outparalog_int
Lgig_LotgiP125461	Tetwil_Twilhelma_g9042.t2	outparalog_int
Lgig_LotgiP125461	Plafun_PRP79815	outparalog_int
Lgig_LotgiP125461	Ppat_Pp3c9_3630V3.1	outparalog_int
Lgig_LotgiP125461	Emue_0015g84a	outparalog_int
Lgig_LotgiP125461	Umay_KIS67423	outparalog_int
Lgig_LotgiP125461	Cfra_CFRG5440T1	outparalog_int
